mes_vnueva;Cod_Depto;Depto;Mpio_divipola;Mpio;ciiu2dig;Ofertas_empleo;Pestaña;ciiu2dig a texto
07;68;SANTANDER;68745;SIMACOTA;325;3;Total_Mpio_Ocu_3d_Jul;Otros profesionales de nivel medio de la salud
07;68;SANTANDER;68745;SIMACOTA;432;1;Total_Mpio_Ocu_3d_Jul;Empleados encargados del registro de materiales y de transportes
07;68;SANTANDER;68745;SIMACOTA;513;1;Total_Mpio_Ocu_3d_Jul;Camareros
07;68;SANTANDER;68745;SIMACOTA;541;1;Total_Mpio_Ocu_3d_Jul;Personal de los servicios de protección
07;68;SANTANDER;68745;SIMACOTA;721;1;Total_Mpio_Ocu_3d_Jul;Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
07;68;SANTANDER;68745;SIMACOTA;723;2;Total_Mpio_Ocu_3d_Jul;Mecánicos y reparadores de máquinas
07;68;SANTANDER;68745;SIMACOTA;731;1;Total_Mpio_Ocu_3d_Jul;Artesanos
07;68;SANTANDER;68745;SIMACOTA;818;2;Total_Mpio_Ocu_3d_Jul;Otros operadores de máquinas y de instalaciones fijas
07;68;SANTANDER;68745;SIMACOTA;833;2;Total_Mpio_Ocu_3d_Jul;Conductores de camiones pesados y autobuses
07;68;SANTANDER;68745;SIMACOTA;834;1;Total_Mpio_Ocu_3d_Jul;Operadores de equipos pesados móviles
07;68;SANTANDER;68755;SOCORRO;;2;Total_Mpio_Ocu_3d_Jul;
07;68;SANTANDER;68755;SOCORRO;321;2;Total_Mpio_Ocu_3d_Jul;Técnicos médicos y farmacéuticos
07;68;SANTANDER;68755;SOCORRO;331;1;Total_Mpio_Ocu_3d_Jul;Profesionales de nivel medio en finanzas y matemáticas
07;68;SANTANDER;68755;SOCORRO;422;3;Total_Mpio_Ocu_3d_Jul;Empleados de servicios de información al cliente
07;68;SANTANDER;68755;SOCORRO;432;1;Total_Mpio_Ocu_3d_Jul;Empleados encargados del registro de materiales y de transportes
07;68;SANTANDER;68755;SOCORRO;751;2;Total_Mpio_Ocu_3d_Jul;Oficiales y operarios de procesamiento de alimentos y afines
07;68;SANTANDER;68755;SOCORRO;962;1;Total_Mpio_Ocu_3d_Jul;Otras ocupaciones elementales
07;68;SANTANDER;68770;SUAITA;432;1;Total_Mpio_Ocu_3d_Jul;Empleados encargados del registro de materiales y de transportes
07;68;SANTANDER;68773;SUCRE;432;1;Total_Mpio_Ocu_3d_Jul;Empleados encargados del registro de materiales y de transportes
07;68;SANTANDER;68780;SURATA;;3;Total_Mpio_Ocu_3d_Jul;
07;68;SANTANDER;68780;SURATA;432;1;Total_Mpio_Ocu_3d_Jul;Empleados encargados del registro de materiales y de transportes
07;68;SANTANDER;68780;SURATA;711;2;Total_Mpio_Ocu_3d_Jul;Oficiales y operarios de la construcción (obra gruesa) y afines
07;68;SANTANDER;68780;SURATA;721;1;Total_Mpio_Ocu_3d_Jul;Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
07;68;SANTANDER;68780;SURATA;818;1;Total_Mpio_Ocu_3d_Jul;Otros operadores de máquinas y de instalaciones fijas
07;68;SANTANDER;68820;TONA;432;1;Total_Mpio_Ocu_3d_Jul;Empleados encargados del registro de materiales y de transportes
07;68;SANTANDER;68820;TONA;818;1;Total_Mpio_Ocu_3d_Jul;Otros operadores de máquinas y de instalaciones fijas
07;68;SANTANDER;68855;VALLE DE SAN JOSE;432;1;Total_Mpio_Ocu_3d_Jul;Empleados encargados del registro de materiales y de transportes
07;68;SANTANDER;68855;VALLE DE SAN JOSE;818;1;Total_Mpio_Ocu_3d_Jul;Otros operadores de máquinas y de instalaciones fijas
07;68;SANTANDER;68861;VELEZ;;4;Total_Mpio_Ocu_3d_Jul;
07;68;SANTANDER;68861;VELEZ;211;3;Total_Mpio_Ocu_3d_Jul;Físicos químicos y afines
07;68;SANTANDER;68861;VELEZ;214;1;Total_Mpio_Ocu_3d_Jul;Ingenieros (excluyendo electrotecnólogos)
07;68;SANTANDER;68861;VELEZ;333;1;Total_Mpio_Ocu_3d_Jul;Agentes de servicios comerciales
07;68;SANTANDER;68861;VELEZ;422;2;Total_Mpio_Ocu_3d_Jul;Empleados de servicios de información al cliente
07;68;SANTANDER;68861;VELEZ;431;1;Total_Mpio_Ocu_3d_Jul;Auxiliares contables y financieros
07;68;SANTANDER;68861;VELEZ;432;1;Total_Mpio_Ocu_3d_Jul;Empleados encargados del registro de materiales y de transportes
07;68;SANTANDER;68861;VELEZ;818;1;Total_Mpio_Ocu_3d_Jul;Otros operadores de máquinas y de instalaciones fijas
07;68;SANTANDER;68861;VELEZ;931;1;Total_Mpio_Ocu_3d_Jul;Peones de la minería y la construcción
07;68;SANTANDER;68867;VETAS;432;1;Total_Mpio_Ocu_3d_Jul;Empleados encargados del registro de materiales y de transportes
07;68;SANTANDER;68867;VETAS;818;1;Total_Mpio_Ocu_3d_Jul;Otros operadores de máquinas y de instalaciones fijas
07;68;SANTANDER;68872;VILLANUEVA;432;1;Total_Mpio_Ocu_3d_Jul;Empleados encargados del registro de materiales y de transportes
07;68;SANTANDER;68872;VILLANUEVA;818;1;Total_Mpio_Ocu_3d_Jul;Otros operadores de máquinas y de instalaciones fijas
07;68;SANTANDER;68872;VILLANUEVA;941;1;Total_Mpio_Ocu_3d_Jul;Ayudantes de preparación de alimentos
07;68;SANTANDER;68895;ZAPATOCA;432;1;Total_Mpio_Ocu_3d_Jul;Empleados encargados del registro de materiales y de transportes
07;68;SANTANDER;68895;ZAPATOCA;818;1;Total_Mpio_Ocu_3d_Jul;Otros operadores de máquinas y de instalaciones fijas
07;70;SUCRE;70001;SINCELEJO;;42;Total_Mpio_Ocu_3d_Jul;
07;70;SUCRE;70001;SINCELEJO;121;1;Total_Mpio_Ocu_3d_Jul;Directores de administración y servicios
07;70;SUCRE;70001;SINCELEJO;213;1;Total_Mpio_Ocu_3d_Jul;Profesionales en ciencias biológicas
07;70;SUCRE;70001;SINCELEJO;214;4;Total_Mpio_Ocu_3d_Jul;Ingenieros (excluyendo electrotecnólogos)
07;70;SUCRE;70001;SINCELEJO;215;3;Total_Mpio_Ocu_3d_Jul;Ingenieros en electrotecnología
07;70;SUCRE;70001;SINCELEJO;216;1;Total_Mpio_Ocu_3d_Jul;Arquitectos urbanistas agrimensores y diseñadores
07;70;SUCRE;70001;SINCELEJO;221;9;Total_Mpio_Ocu_3d_Jul;Médicos
07;70;SUCRE;70001;SINCELEJO;222;7;Total_Mpio_Ocu_3d_Jul;Profesionales de enfermería y partería
07;70;SUCRE;70001;SINCELEJO;226;6;Total_Mpio_Ocu_3d_Jul;Otros profesionales de la salud
07;70;SUCRE;70001;SINCELEJO;231;1;Total_Mpio_Ocu_3d_Jul;Profesores de universidades y de la enseñanza superior
07;70;SUCRE;70001;SINCELEJO;232;1;Total_Mpio_Ocu_3d_Jul;Profesores de formación profesional
07;70;SUCRE;70001;SINCELEJO;263;1;Total_Mpio_Ocu_3d_Jul;Especialistas en ciencias sociales y teología
07;70;SUCRE;70001;SINCELEJO;264;1;Total_Mpio_Ocu_3d_Jul;Autores periodistas y lingüistas
07;70;SUCRE;70001;SINCELEJO;311;8;Total_Mpio_Ocu_3d_Jul;Técnicos en ciencias físicas y en ingeniería
07;70;SUCRE;70001;SINCELEJO;313;3;Total_Mpio_Ocu_3d_Jul;Técnicos en control de procesos
07;70;SUCRE;70001;SINCELEJO;321;3;Total_Mpio_Ocu_3d_Jul;Técnicos médicos y farmacéuticos
07;70;SUCRE;70001;SINCELEJO;322;10;Total_Mpio_Ocu_3d_Jul;Profesionales de nivel medio de enfermería y partería
07;70;SUCRE;70001;SINCELEJO;325;9;Total_Mpio_Ocu_3d_Jul;Otros profesionales de nivel medio de la salud
07;70;SUCRE;70001;SINCELEJO;331;4;Total_Mpio_Ocu_3d_Jul;Profesionales de nivel medio en finanzas y matemáticas
07;70;SUCRE;70001;SINCELEJO;333;1;Total_Mpio_Ocu_3d_Jul;Agentes de servicios comerciales
07;70;SUCRE;70001;SINCELEJO;351;1;Total_Mpio_Ocu_3d_Jul;Técnicos en operaciones de tecnología de la información y las comunicaciones y asistencia al usuario
07;70;SUCRE;70001;SINCELEJO;352;2;Total_Mpio_Ocu_3d_Jul;Técnicos en telecomunicaciones y radiodifusión
07;70;SUCRE;70001;SINCELEJO;412;1;Total_Mpio_Ocu_3d_Jul;Secretarios (general)
07;70;SUCRE;70001;SINCELEJO;422;5;Total_Mpio_Ocu_3d_Jul;Empleados de servicios de información al cliente
07;70;SUCRE;70001;SINCELEJO;432;5;Total_Mpio_Ocu_3d_Jul;Empleados encargados del registro de materiales y de transportes
07;70;SUCRE;70001;SINCELEJO;522;33;Total_Mpio_Ocu_3d_Jul;Comerciantes y vendedores de tiendas y almacenes
07;70;SUCRE;70001;SINCELEJO;523;3;Total_Mpio_Ocu_3d_Jul;Cajeros y expendedores de billetes
07;70;SUCRE;70001;SINCELEJO;524;4;Total_Mpio_Ocu_3d_Jul;Otros vendedores
07;70;SUCRE;70001;SINCELEJO;541;3;Total_Mpio_Ocu_3d_Jul;Personal de los servicios de protección
07;70;SUCRE;70001;SINCELEJO;711;2;Total_Mpio_Ocu_3d_Jul;Oficiales y operarios de la construcción (obra gruesa) y afines
07;70;SUCRE;70001;SINCELEJO;721;2;Total_Mpio_Ocu_3d_Jul;Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
07;70;SUCRE;70001;SINCELEJO;723;3;Total_Mpio_Ocu_3d_Jul;Mecánicos y reparadores de máquinas
07;70;SUCRE;70001;SINCELEJO;731;1;Total_Mpio_Ocu_3d_Jul;Artesanos
07;70;SUCRE;70001;SINCELEJO;739;2;Total_Mpio_Ocu_3d_Jul;Artesanos no clasificados en otros grupos primarios
07;70;SUCRE;70001;SINCELEJO;741;1;Total_Mpio_Ocu_3d_Jul;Instaladores y reparadores de equipos eléctricos
07;70;SUCRE;70001;SINCELEJO;751;1;Total_Mpio_Ocu_3d_Jul;Oficiales y operarios de procesamiento de alimentos y afines
07;70;SUCRE;70001;SINCELEJO;754;1;Total_Mpio_Ocu_3d_Jul;Otros oficiales operarios y artesanos de artes mecánicas y de otros oficios
07;70;SUCRE;70001;SINCELEJO;818;8;Total_Mpio_Ocu_3d_Jul;Otros operadores de máquinas y de instalaciones fijas
07;70;SUCRE;70001;SINCELEJO;832;1;Total_Mpio_Ocu_3d_Jul;Conductores de automóviles camionetas y motocicletas
07;70;SUCRE;70001;SINCELEJO;833;1;Total_Mpio_Ocu_3d_Jul;Conductores de camiones pesados y autobuses
07;70;SUCRE;70001;SINCELEJO;834;4;Total_Mpio_Ocu_3d_Jul;Operadores de equipos pesados móviles
07;70;SUCRE;70001;SINCELEJO;962;6;Total_Mpio_Ocu_3d_Jul;Otras ocupaciones elementales
07;70;SUCRE;70124;CAIMITO;;34;Total_Mpio_Ocu_3d_Jul;
07;70;SUCRE;70124;CAIMITO;322;1;Total_Mpio_Ocu_3d_Jul;Profesionales de nivel medio de enfermería y partería
07;70;SUCRE;70124;CAIMITO;343;2;Total_Mpio_Ocu_3d_Jul;Profesionales de nivel medio en actividades culturales artísticas y culinarias
07;70;SUCRE;70124;CAIMITO;351;1;Total_Mpio_Ocu_3d_Jul;Técnicos en operaciones de tecnología de la información y las comunicaciones y asistencia al usuario
07;70;SUCRE;70124;CAIMITO;512;2;Total_Mpio_Ocu_3d_Jul;Cocineros
07;70;SUCRE;70124;CAIMITO;513;2;Total_Mpio_Ocu_3d_Jul;Camareros
07;70;SUCRE;70124;CAIMITO;515;1;Total_Mpio_Ocu_3d_Jul;Supervisores de mantenimiento y limpieza de edificios
07;70;SUCRE;70124;CAIMITO;516;1;Total_Mpio_Ocu_3d_Jul;Otros trabajadores de servicios personales
07;70;SUCRE;70124;CAIMITO;541;2;Total_Mpio_Ocu_3d_Jul;Personal de los servicios de protección
07;70;SUCRE;70124;CAIMITO;723;1;Total_Mpio_Ocu_3d_Jul;Mecánicos y reparadores de máquinas
07;70;SUCRE;70124;CAIMITO;741;1;Total_Mpio_Ocu_3d_Jul;Instaladores y reparadores de equipos eléctricos
07;70;SUCRE;70124;CAIMITO;818;2;Total_Mpio_Ocu_3d_Jul;Otros operadores de máquinas y de instalaciones fijas
07;70;SUCRE;70124;CAIMITO;832;1;Total_Mpio_Ocu_3d_Jul;Conductores de automóviles camionetas y motocicletas
07;70;SUCRE;70124;CAIMITO;833;1;Total_Mpio_Ocu_3d_Jul;Conductores de camiones pesados y autobuses
07;70;SUCRE;70215;COROZAL;;3;Total_Mpio_Ocu_3d_Jul;
07;70;SUCRE;70215;COROZAL;214;2;Total_Mpio_Ocu_3d_Jul;Ingenieros (excluyendo electrotecnólogos)
07;70;SUCRE;70215;COROZAL;421;1;Total_Mpio_Ocu_3d_Jul;Pagadores y cobradores de ventanilla y afines
07;70;SUCRE;70215;COROZAL;522;3;Total_Mpio_Ocu_3d_Jul;Comerciantes y vendedores de tiendas y almacenes
07;70;SUCRE;70215;COROZAL;721;2;Total_Mpio_Ocu_3d_Jul;Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
07;70;SUCRE;70215;COROZAL;739;2;Total_Mpio_Ocu_3d_Jul;Artesanos no clasificados en otros grupos primarios
07;70;SUCRE;70215;COROZAL;818;1;Total_Mpio_Ocu_3d_Jul;Otros operadores de máquinas y de instalaciones fijas
07;70;SUCRE;70215;COROZAL;834;1;Total_Mpio_Ocu_3d_Jul;Operadores de equipos pesados móviles
07;70;SUCRE;70215;COROZAL;912;1;Total_Mpio_Ocu_3d_Jul;Limpiadores de vehículos ventanas ropa y otra limpieza a mano
07;70;SUCRE;70221;COVEÑAS;;11;Total_Mpio_Ocu_3d_Jul;
07;70;SUCRE;70221;COVEÑAS;213;1;Total_Mpio_Ocu_3d_Jul;Profesionales en ciencias biológicas
07;70;SUCRE;70221;COVEÑAS;313;2;Total_Mpio_Ocu_3d_Jul;Técnicos en control de procesos
07;70;SUCRE;70221;COVEÑAS;315;4;Total_Mpio_Ocu_3d_Jul;Técnicos y controladores en navegación marítima y aeronáutica
07;70;SUCRE;70221;COVEÑAS;325;4;Total_Mpio_Ocu_3d_Jul;Otros profesionales de nivel medio de la salud
07;70;SUCRE;70221;COVEÑAS;341;1;Total_Mpio_Ocu_3d_Jul;Profesionales de nivel medio de servicios jurídicos sociales y religiosos
07;70;SUCRE;70221;COVEÑAS;512;1;Total_Mpio_Ocu_3d_Jul;Cocineros
07;70;SUCRE;70221;COVEÑAS;513;1;Total_Mpio_Ocu_3d_Jul;Camareros
07;70;SUCRE;70221;COVEÑAS;731;2;Total_Mpio_Ocu_3d_Jul;Artesanos
07;70;SUCRE;70221;COVEÑAS;739;3;Total_Mpio_Ocu_3d_Jul;Artesanos no clasificados en otros grupos primarios
07;70;SUCRE;70221;COVEÑAS;741;3;Total_Mpio_Ocu_3d_Jul;Instaladores y reparadores de equipos eléctricos
07;70;SUCRE;70221;COVEÑAS;742;1;Total_Mpio_Ocu_3d_Jul;Instaladores y reparadores de equipos electrónicos y de telecomunicaciones
07;70;SUCRE;70221;COVEÑAS;818;6;Total_Mpio_Ocu_3d_Jul;Otros operadores de máquinas y de instalaciones fijas
07;70;SUCRE;70221;COVEÑAS;821;2;Total_Mpio_Ocu_3d_Jul;Ensambladores
07;70;SUCRE;70221;COVEÑAS;832;1;Total_Mpio_Ocu_3d_Jul;Conductores de automóviles camionetas y motocicletas
07;70;SUCRE;70221;COVEÑAS;931;1;Total_Mpio_Ocu_3d_Jul;Peones de la minería y la construcción
07;70;SUCRE;70233;EL ROBLE;;1;Total_Mpio_Ocu_3d_Jul;
07;70;SUCRE;70233;EL ROBLE;516;1;Total_Mpio_Ocu_3d_Jul;Otros trabajadores de servicios personales
07;70;SUCRE;70400;LA UNION;;9;Total_Mpio_Ocu_3d_Jul;
07;70;SUCRE;70400;LA UNION;213;1;Total_Mpio_Ocu_3d_Jul;Profesionales en ciencias biológicas
07;70;SUCRE;70400;LA UNION;313;1;Total_Mpio_Ocu_3d_Jul;Técnicos en control de procesos
07;70;SUCRE;70400;LA UNION;721;1;Total_Mpio_Ocu_3d_Jul;Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
07;70;SUCRE;70400;LA UNION;731;2;Total_Mpio_Ocu_3d_Jul;Artesanos
07;70;SUCRE;70400;LA UNION;811;1;Total_Mpio_Ocu_3d_Jul;Operadores de instalaciones mineras y de extracción y procesamiento de minerales
07;70;SUCRE;70400;LA UNION;818;1;Total_Mpio_Ocu_3d_Jul;Otros operadores de máquinas y de instalaciones fijas
07;70;SUCRE;70400;LA UNION;961;1;Total_Mpio_Ocu_3d_Jul;Recolectores de desechos
07;70;SUCRE;70429;MAJAGUAL;;2;Total_Mpio_Ocu_3d_Jul;
07;70;SUCRE;70429;MAJAGUAL;221;1;Total_Mpio_Ocu_3d_Jul;Médicos
07;70;SUCRE;70508;OVEJAS;;2;Total_Mpio_Ocu_3d_Jul;
07;70;SUCRE;70678;SAN BENITO ABAD;;4;Total_Mpio_Ocu_3d_Jul;
07;70;SUCRE;70678;SAN BENITO ABAD;214;1;Total_Mpio_Ocu_3d_Jul;Ingenieros (excluyendo electrotecnólogos)
07;70;SUCRE;70678;SAN BENITO ABAD;221;1;Total_Mpio_Ocu_3d_Jul;Médicos
07;70;SUCRE;70678;SAN BENITO ABAD;516;1;Total_Mpio_Ocu_3d_Jul;Otros trabajadores de servicios personales
07;70;SUCRE;70678;SAN BENITO ABAD;832;1;Total_Mpio_Ocu_3d_Jul;Conductores de automóviles camionetas y motocicletas
07;70;SUCRE;70678;SAN BENITO ABAD;912;1;Total_Mpio_Ocu_3d_Jul;Limpiadores de vehículos ventanas ropa y otra limpieza a mano
07;70;SUCRE;70708;SAN MARCOS;;9;Total_Mpio_Ocu_3d_Jul;
07;70;SUCRE;70708;SAN MARCOS;313;1;Total_Mpio_Ocu_3d_Jul;Técnicos en control de procesos
07;70;SUCRE;70708;SAN MARCOS;321;1;Total_Mpio_Ocu_3d_Jul;Técnicos médicos y farmacéuticos
07;70;SUCRE;70708;SAN MARCOS;432;3;Total_Mpio_Ocu_3d_Jul;Empleados encargados del registro de materiales y de transportes
07;70;SUCRE;70708;SAN MARCOS;516;1;Total_Mpio_Ocu_3d_Jul;Otros trabajadores de servicios personales
07;70;SUCRE;70708;SAN MARCOS;522;1;Total_Mpio_Ocu_3d_Jul;Comerciantes y vendedores de tiendas y almacenes
07;70;SUCRE;70708;SAN MARCOS;723;1;Total_Mpio_Ocu_3d_Jul;Mecánicos y reparadores de máquinas
07;70;SUCRE;70708;SAN MARCOS;741;1;Total_Mpio_Ocu_3d_Jul;Instaladores y reparadores de equipos eléctricos
07;70;SUCRE;70708;SAN MARCOS;832;1;Total_Mpio_Ocu_3d_Jul;Conductores de automóviles camionetas y motocicletas
07;70;SUCRE;70713;SAN ONOFRE;;4;Total_Mpio_Ocu_3d_Jul;
07;70;SUCRE;70713;SAN ONOFRE;242;1;Total_Mpio_Ocu_3d_Jul;Especialistas en organización de administración
07;70;SUCRE;70713;SAN ONOFRE;431;1;Total_Mpio_Ocu_3d_Jul;Auxiliares contables y financieros
07;70;SUCRE;70713;SAN ONOFRE;523;5;Total_Mpio_Ocu_3d_Jul;Cajeros y expendedores de billetes
07;70;SUCRE;70713;SAN ONOFRE;721;1;Total_Mpio_Ocu_3d_Jul;Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
